"transactionId","user","datetime","operation","quantity","unitPrice"
37219,"user_33",1596376426308,"OPERATION_2",6,19.92
37220,"user_41",1596376431573,"OPERATION_6",9,62.99
37221,"user_58",1596376434432,"OPERATION_3",7,96.15
37222,"user_58",1596376435841,"OPERATION_9",3,80.89
37223,"user_21",1596376436928,"OPERATION_0",7,63.12
37224,"user_29",1596376437715,"OPERATION_5",10,54.89
37225,"user_45",1596376438915,"OPERATION_5",3,6.26
37226,"user_19",1596376440557,"OPERATION_3",9,27.52
37227,"user_6",1596376441776,"OPERATION_2",6,76.7
37228,"user_64",1596376443319,"OPERATION_1",5,29.03
37229,"user_15",1596376443476,"OPERATION_9",6,62.57
37230,"user_32",1596376445206,"OPERATION_9",7,57.72
37231,"user_20",1596376447088,"OPERATION_3",4,31.06
37232,"user_66",1596376451827,"OPERATION_8",2,50.33
37233,"user_68",1596376454943,"OPERATION_0",7,37.82
37234,"user_95",1596376456364,"OPERATION_7",5,36.12
37235,"user_12",1596376464473,"OPERATION_7",10,1.26
37236,"user_4",1596376467475,"OPERATION_0",8,56.14
37237,"user_49",1596376469948,"OPERATION_3",2,73.57
37238,"user_32",1596376469989,"OPERATION_1",4,7.97
37239,"user_95",1596376471576,"OPERATION_0",1,64.19
37240,"user_57",1596376471603,"OPERATION_2",7,13.05
37241,"user_29",1596376476262,"OPERATION_7",6,60.12
37242,"user_48",1596376478724,"OPERATION_5",10,15.57
37243,"user_84",1596376488998,"OPERATION_9",2,92.31
37244,"user_56",1596376490292,"OPERATION_7",8,68.38
37245,"user_66",1596376493617,"OPERATION_1",6,85.05
37246,"user_99",1596376496826,"OPERATION_4",7,86.5
37247,"user_20",1596376502560,"OPERATION_7",10,85.17
37248,"user_12",1596376503571,"OPERATION_8",4,44.57
37249,"user_99",1596376505404,"OPERATION_6",4,70.02
37250,"user_76",1596376506253,"OPERATION_3",9,54.52
37251,"user_82",1596376508059,"OPERATION_5",1,79.55
37252,"user_85",1596376508253,"OPERATION_3",3,37.06
37253,"user_75",1596376510066,"OPERATION_1",3,76.93
37254,"user_6",1596376511928,"OPERATION_3",7,59.92
37256,"user_11",1596376512191,"OPERATION_2",1,6.73
37255,"user_83",1596376515883,"OPERATION_6",10,8.4
37257,"user_10",1596376516562,"OPERATION_6",4,25.44
37258,"user_59",1596376517531,"OPERATION_8",6,8.74
37259,"user_3",1596376518717,"OPERATION_2",4,41.25
37260,"user_95",1596376520374,"OPERATION_7",5,36.86
37261,"user_11",1596376532459,"OPERATION_7",8,46.34
37262,"user_12",1596376540397,"OPERATION_8",3,93.26
37263,"user_98",1596376544406,"OPERATION_0",7,99.53
37264,"user_99",1596376548976,"OPERATION_0",6,83.45
37265,"user_34",1596376555974,"OPERATION_5",3,97.03
37266,"user_26",1596376556739,"OPERATION_8",10,87.57
37267,"user_78",1596376557535,"OPERATION_7",4,80.17
37268,"user_35",1596376560357,"OPERATION_7",8,81.82
37269,"user_3",1596376567674,"OPERATION_4",5,82.12
37270,"user_6",1596376577488,"OPERATION_7",5,83.08
37271,"user_58",1596376578279,"OPERATION_2",9,2.29
37272,"user_11",1596376579257,"OPERATION_1",9,23.5
37273,"user_53",1596376581420,"OPERATION_7",5,15.49
37274,"user_12",1596376584542,"OPERATION_5",1,53.44
37275,"user_12",1596376587249,"OPERATION_9",3,42.26
37276,"user_53",1596376587592,"OPERATION_4",4,95.74
37277,"user_2",1596376592242,"OPERATION_7",5,45.35
37278,"user_94",1596376597448,"OPERATION_6",5,35.05
37279,"user_5",1596376603647,"OPERATION_6",1,52.87
37280,"user_31",1596376603837,"OPERATION_2",2,83.69
37281,"user_46",1596376608916,"OPERATION_7",9,10.19
37282,"user_40",1596376609506,"OPERATION_3",3,14.87
37283,"user_6",1596376611731,"OPERATION_0",2,96.8
37284,"user_66",1596376614202,"OPERATION_9",6,68.33
37285,"user_40",1596376616912,"OPERATION_2",2,95.24
37286,"user_41",1596376619213,"OPERATION_2",3,6.68
37287,"user_86",1596376625405,"OPERATION_1",6,71.74
37288,"user_54",1596376631256,"OPERATION_9",5,27.68
37289,"user_85",1596376636806,"OPERATION_6",8,96.23
37290,"user_58",1596376639758,"OPERATION_3",5,81.1
37291,"user_40",1596376648911,"OPERATION_4",5,83.57
37292,"user_30",1596376650213,"OPERATION_8",7,0.13
37293,"user_9",1596376653441,"OPERATION_4",10,7.69
37294,"user_34",1596376656467,"OPERATION_4",7,3.37
37295,"user_96",1596376657731,"OPERATION_2",4,92.15
37296,"user_62",1596376659672,"OPERATION_8",9,61.36
37297,"user_14",1596376661739,"OPERATION_5",9,91.4
37298,"user_44",1596376663400,"OPERATION_6",6,75.66
37299,"user_27",1596376663919,"OPERATION_5",10,82.77
37300,"user_64",1596376666843,"OPERATION_3",9,2.92
37301,"user_75",1596376669610,"OPERATION_6",7,33.61
37302,"user_20",1596376671246,"OPERATION_8",5,23.11
37303,"user_26",1596376672284,"OPERATION_6",6,2.7
37304,"user_50",1596376673173,"OPERATION_8",6,56.29
37305,"user_80",1596376674506,"OPERATION_1",5,18.81
37306,"user_78",1596376679037,"OPERATION_4",2,57.42
37307,"user_87",1596376680294,"OPERATION_8",4,77.05
37308,"user_43",1596376680656,"OPERATION_8",8,51.67
37309,"user_76",1596376683829,"OPERATION_6",9,57
37310,"user_0",1596376685558,"OPERATION_2",9,58.43
37311,"user_91",1596376686713,"OPERATION_8",8,80.73
37312,"user_30",1596376688771,"OPERATION_0",3,79.73
37313,"user_99",1596376700917,"OPERATION_6",3,96.3
37314,"user_58",1596376708412,"OPERATION_5",2,97.27
37315,"user_45",1596376721444,"OPERATION_2",10,34.06
37316,"user_54",1596376728709,"OPERATION_7",10,91.26
37317,"user_48",1596376732754,"OPERATION_5",5,39.95
37319,"user_34",1596376732966,"OPERATION_8",10,10.51
37318,"user_5",1596376735737,"OPERATION_5",9,98.2
37320,"user_90",1596376736664,"OPERATION_0",6,74.58
37321,"user_19",1596376743764,"OPERATION_1",9,88.56
37322,"user_84",1596376743896,"OPERATION_4",1,98.7
37323,"user_9",1596376748003,"OPERATION_7",1,49.77
37324,"user_67",1596376751249,"OPERATION_9",10,18.23
37325,"user_43",1596376751865,"OPERATION_6",5,66.82
37326,"user_50",1596376757415,"OPERATION_7",10,97.23
37327,"user_80",1596376757688,"OPERATION_3",9,59.17
37328,"user_58",1596376763691,"OPERATION_5",5,95.89
37329,"user_34",1596376765332,"OPERATION_4",8,48.31
37330,"user_13",1596376769844,"OPERATION_0",8,35.61
37331,"user_32",1596376773187,"OPERATION_1",10,25.11
37332,"user_19",1596376775612,"OPERATION_3",5,16.9
37333,"user_43",1596376778310,"OPERATION_4",4,48.85
37334,"user_13",1596376781573,"OPERATION_9",7,32.39
37335,"user_95",1596376782830,"OPERATION_9",9,70.92
37336,"user_20",1596376787959,"OPERATION_1",6,90.36
37337,"user_33",1596376792065,"OPERATION_7",1,19.58
37338,"user_46",1596376794345,"OPERATION_5",7,14.47
37339,"user_40",1596376794971,"OPERATION_0",1,80.45
37340,"user_61",1596376795470,"OPERATION_6",10,85.79
37341,"user_11",1596376799272,"OPERATION_7",1,63.13
37342,"user_84",1596376805410,"OPERATION_1",10,62.21
37343,"user_45",1596376807324,"OPERATION_0",9,9
37344,"user_79",1596376814164,"OPERATION_7",9,70.48
37345,"user_99",1596376814186,"OPERATION_8",3,35.71
37346,"user_69",1596376824883,"OPERATION_6",2,23.5
37347,"user_17",1596376826026,"OPERATION_5",5,75.7
37348,"user_14",1596376834121,"OPERATION_5",7,6.41
37349,"user_27",1596376834842,"OPERATION_9",7,29.29
37350,"user_63",1596376834945,"OPERATION_0",9,21.29
37351,"user_46",1596376842129,"OPERATION_6",10,57.05
37352,"user_1",1596376847776,"OPERATION_1",9,53.21
37353,"user_63",1596376848284,"OPERATION_5",8,28.11
37354,"user_10",1596376855334,"OPERATION_1",3,40.7
37355,"user_31",1596376857386,"OPERATION_6",6,26.55
37356,"user_18",1596376861591,"OPERATION_2",1,40.04
37357,"user_98",1596376863368,"OPERATION_4",7,13.68
37358,"user_97",1596376863702,"OPERATION_8",3,87.91
37359,"user_50",1596376868142,"OPERATION_0",2,65.43
37360,"user_83",1596376869876,"OPERATION_1",5,59.24
37361,"user_67",1596376884854,"OPERATION_3",2,69.34
37362,"user_78",1596376887508,"OPERATION_6",10,78.3
37363,"user_68",1596376899343,"OPERATION_9",5,18.91
37364,"user_72",1596376907708,"OPERATION_2",6,51.52
37365,"user_78",1596376908673,"OPERATION_1",6,89.21
37366,"user_57",1596376921433,"OPERATION_0",7,79.71
37367,"user_7",1596376930314,"OPERATION_7",1,41.01
37368,"user_95",1596376931721,"OPERATION_8",8,72.83
37369,"user_77",1596376933252,"OPERATION_3",10,98.93
37370,"user_50",1596376933385,"OPERATION_9",5,11.57
37371,"user_71",1596376933625,"OPERATION_4",10,8.42
37372,"user_12",1596376940980,"OPERATION_4",5,88.35
37373,"user_45",1596376941631,"OPERATION_2",3,87.62
37374,"user_60",1596376945886,"OPERATION_8",5,94.17
37375,"user_47",1596376948416,"OPERATION_6",3,49.22
37376,"user_99",1596376951011,"OPERATION_0",1,15.87
37377,"user_96",1596376951600,"OPERATION_6",6,58.15
37378,"user_90",1596376953450,"OPERATION_5",7,6.47
37379,"user_5",1596376954328,"OPERATION_0",3,63.38
37380,"user_91",1596376954359,"OPERATION_3",10,57.06
37381,"user_87",1596376955847,"OPERATION_7",10,52.58
37382,"user_79",1596376959256,"OPERATION_0",7,61.97
37383,"user_55",1596376961438,"OPERATION_7",8,83.21
37384,"user_98",1596376967150,"OPERATION_9",9,48.89
37385,"user_59",1596376978726,"OPERATION_1",5,80.85
37386,"user_64",1596376980763,"OPERATION_4",3,29.37
37387,"user_39",1596376980818,"OPERATION_0",1,0.93
37388,"user_35",1596376981066,"OPERATION_4",1,4.81
37389,"user_42",1596376981961,"OPERATION_6",1,22.61
37390,"user_65",1596376996614,"OPERATION_3",5,61.14
37391,"user_57",1596377014141,"OPERATION_4",4,33.71
37392,"user_98",1596377014369,"OPERATION_3",10,4.32
37393,"user_11",1596377014400,"OPERATION_4",4,65.35
37394,"user_68",1596377018495,"OPERATION_7",9,15.01
37395,"user_57",1596377019427,"OPERATION_2",10,17
37396,"user_71",1596377024307,"OPERATION_6",5,26.07
37397,"user_12",1596377026616,"OPERATION_7",7,6.05
37398,"user_54",1596377027701,"OPERATION_6",2,96.76
37399,"user_97",1596377030280,"OPERATION_1",3,29.09
37400,"user_44",1596377034781,"OPERATION_4",4,43.3
37401,"user_16",1596377041640,"OPERATION_7",6,63.84
37402,"user_77",1596377041684,"OPERATION_7",2,53.79
37403,"user_47",1596377050129,"OPERATION_8",3,72.21
37404,"user_51",1596377051040,"OPERATION_8",5,64.85
37405,"user_84",1596377054152,"OPERATION_2",4,59.95
37406,"user_18",1596377054599,"OPERATION_1",9,66.84
37407,"user_64",1596377057456,"OPERATION_0",4,98.91
37408,"user_25",1596377057666,"OPERATION_1",7,20.55
37409,"user_35",1596377060471,"OPERATION_5",8,33.91
37410,"user_70",1596377061551,"OPERATION_1",8,96.88
37411,"user_93",1596377063023,"OPERATION_5",2,5.2
37412,"user_87",1596377076422,"OPERATION_4",9,56.54
37413,"user_69",1596377078220,"OPERATION_0",2,72.04
37414,"user_64",1596377078749,"OPERATION_2",10,15.69
37415,"user_10",1596377082199,"OPERATION_9",4,31.09
37416,"user_34",1596377085276,"OPERATION_9",7,41.19
37417,"user_83",1596377086389,"OPERATION_0",7,65.79
37418,"user_50",1596377087042,"OPERATION_6",6,66.63
37419,"user_61",1596377088753,"OPERATION_7",5,71.07
37420,"user_3",1596377090568,"OPERATION_8",3,85.39
37421,"user_18",1596377094944,"OPERATION_8",5,3.41
37422,"user_35",1596377100713,"OPERATION_6",1,41.14
37423,"user_62",1596377107875,"OPERATION_4",4,73.32
37424,"user_55",1596377110892,"OPERATION_3",8,76.25
37425,"user_48",1596377113419,"OPERATION_1",3,77.09
37426,"user_36",1596377123227,"OPERATION_5",4,36.81
37427,"user_12",1596377127104,"OPERATION_7",7,3.52
37428,"user_22",1596377142721,"OPERATION_3",9,81.7
37429,"user_86",1596377146477,"OPERATION_2",1,48.73
37430,"user_39",1596377147868,"OPERATION_0",5,46.27
37431,"user_19",1596377157759,"OPERATION_4",8,89.4
37432,"user_9",1596377158566,"OPERATION_6",9,69.53
37433,"user_64",1596377160867,"OPERATION_2",10,54.26
37434,"user_21",1596377161063,"OPERATION_2",1,16.49
37435,"user_25",1596377162354,"OPERATION_6",8,21.48
37436,"user_78",1596377164626,"OPERATION_4",6,37.02
37437,"user_30",1596377172466,"OPERATION_9",5,83.63
37438,"user_90",1596377173604,"OPERATION_5",2,5.39
37439,"user_86",1596377177659,"OPERATION_4",1,30.67
37440,"user_69",1596377180145,"OPERATION_3",2,3.4
37441,"user_26",1596377184638,"OPERATION_3",5,33.21
37442,"user_24",1596377187325,"OPERATION_3",2,84.88
37443,"user_14",1596377187932,"OPERATION_4",4,87.05
37444,"user_76",1596377188698,"OPERATION_8",4,24.03
37445,"user_40",1596377196130,"OPERATION_3",2,9.64
37446,"user_35",1596377198172,"OPERATION_0",7,60.7
37447,"user_56",1596377200685,"OPERATION_5",5,15.6
37448,"user_83",1596377202469,"OPERATION_7",3,36.6
37449,"user_0",1596377203464,"OPERATION_9",8,49.09
37450,"user_15",1596377204621,"OPERATION_2",9,8.46
37451,"user_86",1596377218886,"OPERATION_7",3,55.62
37452,"user_81",1596377225103,"OPERATION_5",1,53.8
37453,"user_92",1596377230334,"OPERATION_3",6,41.13
37454,"user_31",1596377234959,"OPERATION_0",3,87.56
37455,"user_63",1596377237754,"OPERATION_8",1,3.04
37456,"user_93",1596377239539,"OPERATION_8",5,70
37457,"user_34",1596377244106,"OPERATION_0",1,29.09
37458,"user_15",1596377244716,"OPERATION_9",4,33.93
37459,"user_81",1596377244732,"OPERATION_9",8,37.25
37460,"user_35",1596377262732,"OPERATION_0",10,22.99
37461,"user_27",1596377265656,"OPERATION_5",9,54.82
37462,"user_58",1596377275064,"OPERATION_3",10,64.74
37463,"user_20",1596377275351,"OPERATION_1",9,20.9
37464,"user_23",1596377280277,"OPERATION_9",4,53.38
37465,"user_1",1596377297063,"OPERATION_6",7,24.59
37466,"user_99",1596377299158,"OPERATION_3",6,89.92
37467,"user_77",1596377300414,"OPERATION_6",5,8.11
37468,"user_19",1596377301416,"OPERATION_3",8,22.56
37469,"user_52",1596377312368,"OPERATION_3",2,93.43
37470,"user_69",1596377315638,"OPERATION_2",3,83
37471,"user_88",1596377318543,"OPERATION_6",6,37.46
37472,"user_50",1596377320581,"OPERATION_3",1,35.9
37473,"user_76",1596377323902,"OPERATION_4",10,32.59
37474,"user_43",1596377324689,"OPERATION_2",6,39.83
37475,"user_51",1596377327040,"OPERATION_1",5,61.48
37476,"user_26",1596377329151,"OPERATION_7",1,69.83
37477,"user_10",1596377331603,"OPERATION_5",1,12.33
37478,"user_66",1596377335813,"OPERATION_1",6,4.7
37479,"user_71",1596377343277,"OPERATION_0",9,38.8
37480,"user_51",1596377346688,"OPERATION_4",6,19.37
37481,"user_18",1596377361324,"OPERATION_7",1,59.91
37482,"user_71",1596377362057,"OPERATION_5",10,94.55
37483,"user_87",1596377381076,"OPERATION_6",3,37.97
37484,"user_96",1596377383342,"OPERATION_8",4,79.32
37485,"user_71",1596377391642,"OPERATION_3",4,63.15
37486,"user_13",1596377395069,"OPERATION_9",1,41.23
37487,"user_59",1596377397248,"OPERATION_4",7,57.21
37488,"user_44",1596377400478,"OPERATION_5",2,99.81
37489,"user_44",1596377400839,"OPERATION_5",6,42.48
37490,"user_96",1596377402045,"OPERATION_3",5,87.32
37491,"user_41",1596377410898,"OPERATION_3",3,62.16
37492,"user_2",1596377414507,"OPERATION_1",7,21.78
37493,"user_60",1596377418344,"OPERATION_4",3,12.64
37494,"user_85",1596377421885,"OPERATION_9",4,73.87
37495,"user_62",1596377430901,"OPERATION_8",3,73.11
37496,"user_58",1596377437528,"OPERATION_0",5,27.64
37497,"user_75",1596377439624,"OPERATION_7",10,67.51
37498,"user_25",1596377444678,"OPERATION_5",5,57.03
37499,"user_90",1596377455546,"OPERATION_7",6,49.77
37500,"user_67",1596377455833,"OPERATION_6",4,82.93
37501,"user_51",1596377457558,"OPERATION_7",2,79.6
37502,"user_6",1596377467616,"OPERATION_7",6,72.75
37503,"user_36",1596377468741,"OPERATION_3",2,63
37504,"user_53",1596377469384,"OPERATION_2",5,26.83
37505,"user_82",1596377471783,"OPERATION_1",5,86.4
37506,"user_42",1596377472183,"OPERATION_1",5,16.21
37507,"user_4",1596377475924,"OPERATION_3",4,92.91
37508,"user_64",1596377477789,"OPERATION_1",9,19.52
37509,"user_39",1596377489867,"OPERATION_7",7,23.72
37510,"user_15",1596377490792,"OPERATION_9",6,32.12
37511,"user_74",1596377491366,"OPERATION_2",4,81
37512,"user_51",1596377500192,"OPERATION_2",2,89.48
37513,"user_21",1596377501196,"OPERATION_2",5,68.88
37514,"user_82",1596377502678,"OPERATION_4",6,25.16
37515,"user_60",1596377505012,"OPERATION_9",8,22.36
37516,"user_16",1596377507116,"OPERATION_7",8,48.49
37517,"user_69",1596377507172,"OPERATION_1",5,68.42
37518,"user_33",1596377509438,"OPERATION_2",4,87.85
37519,"user_87",1596377512217,"OPERATION_1",8,97.6
37520,"user_18",1596377514437,"OPERATION_6",4,35.87
37521,"user_83",1596377517697,"OPERATION_5",2,14.3
37522,"user_99",1596377520024,"OPERATION_7",9,13.25
37523,"user_23",1596377530028,"OPERATION_8",8,81.45
37524,"user_51",1596377536451,"OPERATION_2",2,52.21
37525,"user_45",1596377536925,"OPERATION_7",10,8.11
37526,"user_42",1596377542485,"OPERATION_5",8,69.36
37527,"user_63",1596377544976,"OPERATION_4",7,92.07
37528,"user_72",1596377552296,"OPERATION_9",1,19.75
37529,"user_42",1596377552734,"OPERATION_5",7,93.57
37530,"user_80",1596377562908,"OPERATION_4",5,7.63
37531,"user_87",1596377565487,"OPERATION_0",8,38.78
37532,"user_77",1596377567329,"OPERATION_3",4,8.85
37533,"user_73",1596377570618,"OPERATION_5",1,85.71
37534,"user_95",1596377577003,"OPERATION_6",2,80.81
37535,"user_97",1596377578613,"OPERATION_6",3,81.33
37536,"user_96",1596377585187,"OPERATION_3",10,69.56
37537,"user_20",1596377588708,"OPERATION_1",3,56
37538,"user_67",1596377591000,"OPERATION_0",3,22.88
37539,"user_74",1596377591047,"OPERATION_2",4,3.35
37540,"user_42",1596377591094,"OPERATION_1",3,7.97
37541,"user_53",1596377591184,"OPERATION_7",9,94.5
37542,"user_73",1596377592454,"OPERATION_7",9,71.04
37543,"user_13",1596377596453,"OPERATION_6",8,92.94
37544,"user_79",1596377602787,"OPERATION_9",7,52.7
37545,"user_71",1596377603329,"OPERATION_1",9,91.3
37546,"user_36",1596377608081,"OPERATION_5",3,1.15
37547,"user_84",1596377609340,"OPERATION_1",9,40.72
37548,"user_97",1596377609878,"OPERATION_8",9,72.96
37549,"user_18",1596377620664,"OPERATION_5",1,69.76
37550,"user_50",1596377621158,"OPERATION_4",2,87.92
37551,"user_80",1596377621320,"OPERATION_6",2,34.54
37552,"user_25",1596377626744,"OPERATION_1",1,91.91
37553,"user_32",1596377633835,"OPERATION_7",3,20.12
37554,"user_77",1596377634811,"OPERATION_8",10,70.9
37555,"user_7",1596377635303,"OPERATION_6",3,22.1
37556,"user_38",1596377641131,"OPERATION_9",3,65.03
37557,"user_58",1596377642870,"OPERATION_5",10,98.86
37558,"user_8",1596377644622,"OPERATION_4",10,90.97
37559,"user_73",1596377648019,"OPERATION_7",7,3.84
37560,"user_1",1596377648643,"OPERATION_0",3,3.81
37561,"user_66",1596377648786,"OPERATION_5",1,89.26
37562,"user_64",1596377649000,"OPERATION_1",3,25.12
37563,"user_13",1596377650273,"OPERATION_8",1,2.18
37564,"user_66",1596377650594,"OPERATION_2",10,2.33
37565,"user_48",1596377656451,"OPERATION_5",4,87.99
37566,"user_94",1596377658706,"OPERATION_6",6,58.37
37567,"user_76",1596377665040,"OPERATION_7",5,75.74
37568,"user_65",1596377667566,"OPERATION_5",6,88.83
37569,"user_99",1596377670873,"OPERATION_0",5,57.48
37570,"user_12",1596377673457,"OPERATION_0",6,26.16
37571,"user_72",1596377679060,"OPERATION_3",2,45.98
37572,"user_98",1596377684672,"OPERATION_5",6,53.95
37573,"user_39",1596377686613,"OPERATION_5",9,76.42
37574,"user_22",1596377690881,"OPERATION_6",10,23.43
37575,"user_21",1596377694551,"OPERATION_3",7,93.21
37576,"user_4",1596377701073,"OPERATION_9",6,22.4
37577,"user_84",1596377702935,"OPERATION_2",7,82.36
37578,"user_71",1596377705180,"OPERATION_9",6,86.84
37579,"user_11",1596377715122,"OPERATION_3",10,35.32
37580,"user_26",1596377716640,"OPERATION_9",8,10.2
37581,"user_65",1596377719630,"OPERATION_8",10,82.06
37582,"user_43",1596377722863,"OPERATION_7",7,38.09
37583,"user_38",1596377726866,"OPERATION_6",6,24.28
37584,"user_96",1596377730335,"OPERATION_3",8,70.33
37585,"user_13",1596377731547,"OPERATION_6",3,74.97
37586,"user_83",1596377733574,"OPERATION_2",8,53.71
37587,"user_82",1596377739753,"OPERATION_9",7,46.4
37588,"user_77",1596377741076,"OPERATION_4",3,56.05
37589,"user_20",1596377746402,"OPERATION_9",3,10.46
37590,"user_62",1596377747555,"OPERATION_1",2,54.93
37591,"user_89",1596377750024,"OPERATION_4",10,39.34
37592,"user_3",1596377751306,"OPERATION_4",4,65.41
37593,"user_24",1596377753568,"OPERATION_4",7,78.43
37594,"user_61",1596377754115,"OPERATION_7",7,94.83
37595,"user_9",1596377754202,"OPERATION_7",2,60.93
37596,"user_82",1596377754784,"OPERATION_6",9,61
37597,"user_26",1596377756126,"OPERATION_4",10,46.76
37598,"user_28",1596377760249,"OPERATION_3",6,71.83
37599,"user_13",1596377760926,"OPERATION_6",3,78.14
37600,"user_50",1596377765036,"OPERATION_3",2,92.95
37601,"user_2",1596377767325,"OPERATION_8",5,54.11
37602,"user_41",1596377769057,"OPERATION_5",3,31.91
37603,"user_87",1596377770668,"OPERATION_8",2,21.73
37604,"user_62",1596377778713,"OPERATION_4",7,83.35
37605,"user_27",1596377779775,"OPERATION_8",4,87.9
37606,"user_64",1596377780660,"OPERATION_6",9,72.83
37607,"user_81",1596377786259,"OPERATION_4",6,10.1
37608,"user_66",1596377787315,"OPERATION_7",9,6.23
37609,"user_19",1596377789082,"OPERATION_4",7,99.86
37610,"user_45",1596377790279,"OPERATION_9",2,31.09
37611,"user_13",1596377799862,"OPERATION_4",5,6.23
37612,"user_0",1596377801294,"OPERATION_5",10,73.73
37613,"user_4",1596377814888,"OPERATION_2",5,72.45
37614,"user_23",1596377837376,"OPERATION_7",5,90.43
37615,"user_83",1596377838730,"OPERATION_7",7,43.42
37616,"user_85",1596377844807,"OPERATION_1",3,20.16
37617,"user_75",1596377851010,"OPERATION_5",6,40.19
37618,"user_4",1596377853277,"OPERATION_3",5,74.91
37619,"user_25",1596377855419,"OPERATION_0",3,18.26
37620,"user_49",1596377857823,"OPERATION_9",3,95.67
37621,"user_19",1596377861879,"OPERATION_4",7,52.5
37622,"user_26",1596377864343,"OPERATION_0",9,89.94
37623,"user_65",1596377864971,"OPERATION_5",2,80.73
37624,"user_84",1596377885826,"OPERATION_1",8,89.8
37625,"user_17",1596377887008,"OPERATION_4",8,83.59
37626,"user_11",1596377888761,"OPERATION_0",7,2.9
37627,"user_25",1596377889502,"OPERATION_2",8,1.07
37628,"user_42",1596377895721,"OPERATION_6",7,5.52
37629,"user_9",1596377896042,"OPERATION_2",10,1.18
37630,"user_41",1596377896575,"OPERATION_6",7,39.73
37631,"user_58",1596377901525,"OPERATION_0",9,5
37632,"user_62",1596377901898,"OPERATION_9",2,90.15
37633,"user_87",1596377905014,"OPERATION_9",1,59
37634,"user_24",1596377911173,"OPERATION_3",6,81.72
37635,"user_19",1596377912144,"OPERATION_7",4,89.59
37636,"user_17",1596377924705,"OPERATION_8",5,6.47
37637,"user_89",1596377924999,"OPERATION_3",6,40.57
37638,"user_91",1596377931347,"OPERATION_2",10,60.01
37639,"user_28",1596377936635,"OPERATION_5",5,31.13
37640,"user_23",1596377941301,"OPERATION_3",6,87.14
37641,"user_10",1596377949849,"OPERATION_0",8,56.49
37642,"user_22",1596377953930,"OPERATION_4",1,75.04
37643,"user_76",1596377958785,"OPERATION_2",2,15.31
37644,"user_68",1596377958786,"OPERATION_0",3,23.91
37645,"user_50",1596377966770,"OPERATION_4",2,60.46
37646,"user_27",1596377970714,"OPERATION_3",8,41
37647,"user_79",1596377970969,"OPERATION_5",6,36.54
37648,"user_1",1596377977259,"OPERATION_6",8,69.17
37649,"user_30",1596377978788,"OPERATION_6",6,52.03
37650,"user_58",1596377980691,"OPERATION_6",6,28.19
37651,"user_22",1596377983098,"OPERATION_7",6,12.65
37652,"user_71",1596377984050,"OPERATION_0",8,62.39
37653,"user_23",1596377984117,"OPERATION_5",10,37.39
37654,"user_47",1596377986924,"OPERATION_4",7,53.01
37655,"user_85",1596377988984,"OPERATION_3",8,29.96
37656,"user_19",1596377994607,"OPERATION_1",1,55.4
37657,"user_55",1596377998546,"OPERATION_8",5,53.34
37658,"user_50",1596378000530,"OPERATION_3",9,18.28
37659,"user_22",1596378001064,"OPERATION_9",2,21.1
37660,"user_8",1596378002576,"OPERATION_3",8,13.8
37661,"user_74",1596378003011,"OPERATION_6",2,19.34
37662,"user_68",1596378009433,"OPERATION_3",3,94.32
37663,"user_76",1596378010142,"OPERATION_8",7,98.71
37664,"user_9",1596378011206,"OPERATION_9",8,93.45
37665,"user_45",1596378017093,"OPERATION_5",6,75.55
37666,"user_37",1596378018269,"OPERATION_7",7,64.31
37667,"user_75",1596378018520,"OPERATION_9",7,5.12
37668,"user_5",1596378019248,"OPERATION_5",6,59.16
37669,"user_73",1596378023422,"OPERATION_8",2,62.6
37670,"user_19",1596378024017,"OPERATION_3",3,24.96
37671,"user_94",1596378026866,"OPERATION_8",8,93.89
37672,"user_24",1596378027089,"OPERATION_7",6,8.06
37673,"user_90",1596378035630,"OPERATION_9",7,19.47
37674,"user_54",1596378039368,"OPERATION_3",6,14.42
37675,"user_1",1596378043051,"OPERATION_1",5,39.31
37676,"user_36",1596378044082,"OPERATION_8",7,29.78
37677,"user_55",1596378044420,"OPERATION_2",3,53.95
37678,"user_36",1596378044706,"OPERATION_8",7,27.14
37679,"user_77",1596378051833,"OPERATION_4",1,69.36
37680,"user_5",1596378051964,"OPERATION_0",10,72.88
37681,"user_78",1596378053874,"OPERATION_6",8,71.51
37682,"user_24",1596378054655,"OPERATION_1",8,83.99
37683,"user_99",1596378071122,"OPERATION_9",8,57.79
37684,"user_62",1596378072062,"OPERATION_2",2,58.32
37685,"user_56",1596378073976,"OPERATION_4",4,84.73
37686,"user_85",1596378075288,"OPERATION_3",10,56.3
37687,"user_96",1596378075382,"OPERATION_7",10,70.94
37688,"user_56",1596378075516,"OPERATION_5",1,40.72
37689,"user_56",1596378079984,"OPERATION_4",6,6.92
37690,"user_2",1596378084064,"OPERATION_8",5,1.97
37691,"user_45",1596378084951,"OPERATION_2",8,15.68
37692,"user_84",1596378088509,"OPERATION_2",9,27.27
37693,"user_92",1596378089268,"OPERATION_8",9,82.41
37694,"user_9",1596378093951,"OPERATION_7",8,51.53
37695,"user_72",1596378097916,"OPERATION_2",6,59.58
37696,"user_64",1596378103500,"OPERATION_9",3,22.09
37697,"user_15",1596378123986,"OPERATION_5",9,64.62
37698,"user_56",1596378129089,"OPERATION_6",4,55.63
37699,"user_10",1596378130040,"OPERATION_6",1,80.68
37700,"user_27",1596378134244,"OPERATION_6",3,86.51
