"transactionId","user","datetime","operation","quantity","unitPrice"
11632,"user_89",1596272167640,"OPERATION_5",2,21.33
11633,"user_36",1596272168011,"OPERATION_1",9,13.25
11634,"user_29",1596272171911,"OPERATION_8",2,46.17
11635,"user_82",1596272177740,"OPERATION_3",6,31.61
11636,"user_66",1596272182521,"OPERATION_5",8,5.16
11637,"user_59",1596272186599,"OPERATION_3",5,85.55
11638,"user_33",1596272188091,"OPERATION_9",9,75.58
11639,"user_89",1596272192612,"OPERATION_9",3,19.34
11640,"user_60",1596272196071,"OPERATION_2",7,63.29
11641,"user_90",1596272199038,"OPERATION_8",6,25.96
11642,"user_97",1596272205149,"OPERATION_1",5,86.77
11643,"user_2",1596272207059,"OPERATION_3",9,59.01
11644,"user_84",1596272222899,"OPERATION_4",4,66.57
11645,"user_86",1596272231064,"OPERATION_8",8,45.98
11646,"user_80",1596272239725,"OPERATION_4",5,20.12
11647,"user_75",1596272240676,"OPERATION_2",2,76.56
11648,"user_16",1596272242154,"OPERATION_7",8,79.71
11649,"user_14",1596272254312,"OPERATION_7",9,58.38
11650,"user_4",1596272257260,"OPERATION_8",7,54.51
11651,"user_85",1596272259236,"OPERATION_2",10,11.22
11652,"user_68",1596272266526,"OPERATION_5",9,97.45
11653,"user_49",1596272267449,"OPERATION_2",10,63.24
11654,"user_7",1596272267541,"OPERATION_3",8,10.32
11655,"user_35",1596272272287,"OPERATION_9",8,41.3
11656,"user_3",1596272276817,"OPERATION_1",10,99.4
11657,"user_23",1596272289375,"OPERATION_3",6,31.76
11658,"user_74",1596272306435,"OPERATION_5",10,0.82
11659,"user_86",1596272308371,"OPERATION_7",5,57.31
11660,"user_32",1596272320453,"OPERATION_0",7,26.89
11661,"user_42",1596272321728,"OPERATION_4",4,32.92
11662,"user_54",1596272326363,"OPERATION_0",2,13.11
11663,"user_44",1596272327464,"OPERATION_0",4,39.5
11664,"user_87",1596272329488,"OPERATION_7",9,89.11
11665,"user_43",1596272332392,"OPERATION_5",3,25.09
11666,"user_39",1596272334546,"OPERATION_5",10,5.71
11667,"user_44",1596272338467,"OPERATION_6",6,86.01
11668,"user_10",1596272346828,"OPERATION_9",2,73.62
11669,"user_10",1596272347553,"OPERATION_4",8,43.98
11670,"user_73",1596272350664,"OPERATION_4",1,41.59
11671,"user_80",1596272352708,"OPERATION_2",6,93.51
11672,"user_48",1596272354722,"OPERATION_7",4,58.88
11673,"user_39",1596272361013,"OPERATION_1",8,70.01
11674,"user_75",1596272362896,"OPERATION_4",5,65.9
11675,"user_64",1596272367919,"OPERATION_3",6,17.77
11676,"user_69",1596272369021,"OPERATION_6",4,19.8
11677,"user_66",1596272373529,"OPERATION_5",6,63.94
11678,"user_94",1596272379809,"OPERATION_6",6,4
11679,"user_76",1596272382867,"OPERATION_5",5,85.56
11680,"user_41",1596272383174,"OPERATION_4",2,29.86
11681,"user_6",1596272384741,"OPERATION_9",2,59.95
11682,"user_43",1596272396469,"OPERATION_7",5,73.56
11683,"user_87",1596272401589,"OPERATION_3",10,29.37
11684,"user_62",1596272401935,"OPERATION_2",4,37.61
11685,"user_94",1596272403207,"OPERATION_3",1,56.98
11686,"user_23",1596272412597,"OPERATION_5",3,45.37
11687,"user_16",1596272413133,"OPERATION_6",8,31.5
11688,"user_42",1596272414619,"OPERATION_4",8,11.89
11689,"user_91",1596272423407,"OPERATION_3",1,1.64
11690,"user_76",1596272428926,"OPERATION_7",3,99.36
11691,"user_12",1596272440010,"OPERATION_6",9,28.23
11692,"user_15",1596272448481,"OPERATION_1",10,45.56
11693,"user_20",1596272450128,"OPERATION_5",2,56.63
11694,"user_51",1596272451418,"OPERATION_5",4,74.14
11695,"user_46",1596272468504,"OPERATION_0",6,17.75
11696,"user_37",1596272479296,"OPERATION_0",2,10.16
11697,"user_26",1596272484584,"OPERATION_1",5,25.15
11698,"user_60",1596272487734,"OPERATION_0",8,25.72
11699,"user_46",1596272487849,"OPERATION_7",3,90.25
11700,"user_84",1596272489396,"OPERATION_8",4,74.43
11701,"user_3",1596272493776,"OPERATION_7",4,12.89
11702,"user_2",1596272504404,"OPERATION_4",6,70.89
11703,"user_14",1596272505749,"OPERATION_5",2,86.55
11704,"user_33",1596272506065,"OPERATION_2",8,72.29
11705,"user_45",1596272507374,"OPERATION_2",2,95.02
11706,"user_55",1596272507971,"OPERATION_5",8,69.7
11707,"user_89",1596272511684,"OPERATION_4",10,44.32
11708,"user_31",1596272513970,"OPERATION_0",6,26.31
11709,"user_42",1596272520649,"OPERATION_6",6,16.8
11710,"user_33",1596272538008,"OPERATION_3",9,23.34
11711,"user_68",1596272541286,"OPERATION_6",6,68.2
11712,"user_16",1596272545869,"OPERATION_3",9,90.17
11713,"user_90",1596272550167,"OPERATION_6",1,41.53
11714,"user_26",1596272551045,"OPERATION_1",3,64.16
11715,"user_56",1596272552896,"OPERATION_7",7,3.02
11716,"user_83",1596272556089,"OPERATION_6",5,92.56
11717,"user_2",1596272556945,"OPERATION_6",8,48.2
11718,"user_56",1596272571617,"OPERATION_8",6,48.62
11719,"user_17",1596272581937,"OPERATION_0",1,54.82
11720,"user_90",1596272586748,"OPERATION_1",6,43.78
11721,"user_17",1596272594481,"OPERATION_0",2,43.78
11722,"user_85",1596272597794,"OPERATION_8",9,49.66
11723,"user_2",1596272605902,"OPERATION_7",2,61.3
11724,"user_62",1596272618318,"OPERATION_5",9,18.6
11725,"user_43",1596272627574,"OPERATION_5",1,93.41
11726,"user_58",1596272645081,"OPERATION_8",8,85.86
11727,"user_8",1596272665060,"OPERATION_7",9,24.45
11728,"user_1",1596272666050,"OPERATION_3",3,60.75
11729,"user_5",1596272668037,"OPERATION_2",10,0.11
11730,"user_19",1596272669064,"OPERATION_8",2,92.17
11731,"user_65",1596272675428,"OPERATION_0",6,2.89
11732,"user_61",1596272675474,"OPERATION_1",10,93.25
11733,"user_16",1596272680560,"OPERATION_2",5,12.83
11734,"user_59",1596272680784,"OPERATION_8",8,43.89
11735,"user_85",1596272685349,"OPERATION_5",6,43.09
11736,"user_99",1596272698037,"OPERATION_7",3,74.35
11737,"user_1",1596272700918,"OPERATION_3",10,65.51
11738,"user_69",1596272701128,"OPERATION_6",1,75.55
11739,"user_78",1596272701287,"OPERATION_3",4,20.98
11740,"user_78",1596272701324,"OPERATION_8",2,27.27
11741,"user_13",1596272701674,"OPERATION_9",2,99.49
11742,"user_85",1596272703619,"OPERATION_0",2,66.16
11743,"user_66",1596272706442,"OPERATION_0",2,14.89
11744,"user_20",1596272708111,"OPERATION_8",1,80.34
11745,"user_1",1596272710748,"OPERATION_0",10,5.53
11746,"user_81",1596272717096,"OPERATION_4",3,1.62
11747,"user_3",1596272717248,"OPERATION_3",3,15.46
11748,"user_83",1596272723116,"OPERATION_0",4,86.17
11749,"user_24",1596272730303,"OPERATION_2",4,43.1
11750,"user_88",1596272732844,"OPERATION_5",2,77.27
11751,"user_88",1596272741137,"OPERATION_3",2,58.7
11752,"user_57",1596272745904,"OPERATION_1",9,97.11
11753,"user_2",1596272746673,"OPERATION_7",10,64.85
11754,"user_5",1596272753828,"OPERATION_4",3,46.67
11755,"user_81",1596272754382,"OPERATION_7",4,47.46
11756,"user_10",1596272758150,"OPERATION_6",5,51.34
11757,"user_2",1596272762748,"OPERATION_0",7,45.05
11758,"user_78",1596272764639,"OPERATION_1",6,93.51
11759,"user_8",1596272765436,"OPERATION_5",8,30.34
11760,"user_52",1596272767882,"OPERATION_8",9,4.59
11761,"user_80",1596272783912,"OPERATION_6",6,50.33
11762,"user_29",1596272784712,"OPERATION_9",8,74.69
11763,"user_74",1596272785438,"OPERATION_1",3,33.81
11764,"user_49",1596272791109,"OPERATION_8",10,66.04
11765,"user_10",1596272797450,"OPERATION_1",6,91.99
11766,"user_29",1596272798381,"OPERATION_8",6,95.76
11767,"user_44",1596272806463,"OPERATION_7",5,24.44
11768,"user_91",1596272809005,"OPERATION_9",5,12.33
11769,"user_80",1596272810248,"OPERATION_3",1,84.73
11770,"user_24",1596272813184,"OPERATION_9",9,64.62
11771,"user_97",1596272814590,"OPERATION_8",1,6.11
11772,"user_10",1596272818975,"OPERATION_7",5,10.25
11773,"user_29",1596272831032,"OPERATION_2",1,63.22
11774,"user_26",1596272836435,"OPERATION_4",5,76.69
11775,"user_72",1596272838488,"OPERATION_0",9,91.67
11776,"user_80",1596272852648,"OPERATION_9",10,51.95
11777,"user_46",1596272861934,"OPERATION_2",5,32.47
11778,"user_47",1596272880813,"OPERATION_5",3,11.22
11779,"user_60",1596272881354,"OPERATION_6",5,6.78
11780,"user_24",1596272883354,"OPERATION_9",9,77.12
11781,"user_13",1596272892364,"OPERATION_9",1,14.8
11782,"user_57",1596272899850,"OPERATION_0",5,95.4
11783,"user_93",1596272904757,"OPERATION_3",7,43.19
11784,"user_28",1596272908478,"OPERATION_2",8,32.34
11785,"user_51",1596272911503,"OPERATION_6",7,34.11
11786,"user_7",1596272912254,"OPERATION_6",10,92.98
11787,"user_50",1596272914218,"OPERATION_1",8,1.48
11788,"user_14",1596272934981,"OPERATION_6",10,46.49
11789,"user_77",1596272936305,"OPERATION_7",5,63.25
11790,"user_60",1596272936801,"OPERATION_5",3,94.75
11791,"user_27",1596272938111,"OPERATION_3",4,19.37
11792,"user_49",1596272940695,"OPERATION_0",2,15.9
11793,"user_55",1596272946790,"OPERATION_5",1,0.92
11794,"user_64",1596272949202,"OPERATION_7",7,53.25
11795,"user_77",1596272949699,"OPERATION_2",4,88.87
11796,"user_70",1596272954829,"OPERATION_1",4,14.41
11797,"user_88",1596272957956,"OPERATION_0",8,44.42
11798,"user_43",1596272961190,"OPERATION_1",1,19.4
11799,"user_27",1596272964157,"OPERATION_5",8,39.26
11800,"user_93",1596272972586,"OPERATION_7",6,89.32
11801,"user_84",1596272973043,"OPERATION_0",4,55.82
11802,"user_77",1596272974555,"OPERATION_9",6,52.22
11803,"user_14",1596272984118,"OPERATION_2",2,41.2
11804,"user_91",1596272984181,"OPERATION_4",2,82.15
11805,"user_98",1596272990250,"OPERATION_0",3,40.71
11806,"user_68",1596272996885,"OPERATION_6",2,76.14
11807,"user_15",1596272999575,"OPERATION_5",8,10.71
11808,"user_29",1596272999681,"OPERATION_8",10,31.82
11809,"user_40",1596272999705,"OPERATION_1",10,59.94
11810,"user_72",1596273004528,"OPERATION_4",10,71
11811,"user_2",1596273005669,"OPERATION_1",1,92.51
11812,"user_64",1596273008104,"OPERATION_2",7,26.49
11813,"user_55",1596273018265,"OPERATION_1",4,12.92
11814,"user_74",1596273023104,"OPERATION_4",4,21.83
11815,"user_24",1596273028582,"OPERATION_8",3,70.37
11816,"user_57",1596273028942,"OPERATION_6",6,72.44
11817,"user_43",1596273033479,"OPERATION_4",2,86.24
11818,"user_64",1596273043133,"OPERATION_2",3,56.64
11819,"user_61",1596273044656,"OPERATION_6",5,70.45
11820,"user_20",1596273045634,"OPERATION_1",8,67.57
11821,"user_12",1596273049700,"OPERATION_4",10,49.02
11822,"user_33",1596273056807,"OPERATION_3",5,49.33
11823,"user_57",1596273060577,"OPERATION_0",2,95.85
11824,"user_72",1596273062320,"OPERATION_3",4,73.25
11825,"user_59",1596273073246,"OPERATION_7",8,57.24
11826,"user_41",1596273078866,"OPERATION_9",10,76.95
11827,"user_79",1596273080418,"OPERATION_1",5,85.44
11828,"user_14",1596273082704,"OPERATION_7",6,50.35
11829,"user_52",1596273085440,"OPERATION_5",1,68.07
11830,"user_49",1596273085941,"OPERATION_6",8,35.67
11831,"user_14",1596273087984,"OPERATION_3",1,21.1
11832,"user_90",1596273088810,"OPERATION_9",9,54.76
11833,"user_98",1596273092288,"OPERATION_8",2,31.55
11834,"user_2",1596273094725,"OPERATION_1",3,12.52
11835,"user_40",1596273094756,"OPERATION_0",4,67.26
11836,"user_94",1596273101814,"OPERATION_0",8,93.52
11837,"user_29",1596273110073,"OPERATION_1",2,19.48
11838,"user_29",1596273110093,"OPERATION_9",10,10.24
11839,"user_75",1596273121631,"OPERATION_8",2,81.02
11840,"user_33",1596273122107,"OPERATION_7",4,79.56
11841,"user_15",1596273130060,"OPERATION_3",3,51.65
11842,"user_87",1596273134046,"OPERATION_0",9,76.74
11843,"user_27",1596273134828,"OPERATION_7",10,84.61
11844,"user_31",1596273138186,"OPERATION_2",7,74.67
11845,"user_79",1596273146648,"OPERATION_6",3,89.28
11846,"user_27",1596273151240,"OPERATION_4",9,78.74
11847,"user_19",1596273151981,"OPERATION_7",9,77.56
11848,"user_19",1596273153074,"OPERATION_0",3,71.52
11849,"user_41",1596273154771,"OPERATION_8",9,41.22
11850,"user_97",1596273157678,"OPERATION_8",7,3.87
11851,"user_8",1596273172312,"OPERATION_8",2,85.85
11852,"user_58",1596273176586,"OPERATION_7",3,28.24
11853,"user_95",1596273177392,"OPERATION_0",6,38.87
11854,"user_16",1596273177903,"OPERATION_3",1,17.68
11855,"user_75",1596273181368,"OPERATION_0",4,68.84
11856,"user_99",1596273189261,"OPERATION_4",7,87.88
11857,"user_98",1596273191599,"OPERATION_8",3,56.99
11858,"user_31",1596273194364,"OPERATION_6",2,13.05
11859,"user_22",1596273195301,"OPERATION_0",3,28.31
11860,"user_81",1596273195476,"OPERATION_0",5,87.65
11861,"user_44",1596273197157,"OPERATION_8",4,93.79
11862,"user_34",1596273199375,"OPERATION_4",5,12.31
11863,"user_40",1596273203573,"OPERATION_7",6,62.49
11864,"user_66",1596273207734,"OPERATION_3",10,77
11865,"user_52",1596273208653,"OPERATION_9",7,93.68
11866,"user_60",1596273209082,"OPERATION_1",4,28.61
11867,"user_86",1596273214442,"OPERATION_1",10,34.27
11868,"user_32",1596273215025,"OPERATION_6",9,31.03
11870,"user_38",1596273216251,"OPERATION_4",8,83.03
11869,"user_62",1596273217257,"OPERATION_6",8,5.11
11871,"user_20",1596273217464,"OPERATION_7",9,98.28
11872,"user_25",1596273218276,"OPERATION_9",1,27.67
11873,"user_16",1596273220983,"OPERATION_7",5,0.01
11875,"user_65",1596273226769,"OPERATION_9",1,75.44
11874,"user_19",1596273228804,"OPERATION_4",1,99.7
11876,"user_27",1596273229779,"OPERATION_6",1,41.89
11877,"user_20",1596273238317,"OPERATION_2",8,98.88
11878,"user_4",1596273248500,"OPERATION_8",2,4.57
11879,"user_33",1596273252125,"OPERATION_8",6,64.79
11880,"user_90",1596273254300,"OPERATION_4",7,64.62
11881,"user_12",1596273255200,"OPERATION_0",4,89.1
11882,"user_73",1596273255226,"OPERATION_4",6,93.51
11883,"user_2",1596273267970,"OPERATION_9",4,27.64
11884,"user_33",1596273269301,"OPERATION_9",7,67.34
11885,"user_55",1596273271349,"OPERATION_0",9,10.01
11886,"user_65",1596273275784,"OPERATION_7",5,21.09
11887,"user_9",1596273277821,"OPERATION_4",5,31.99
11888,"user_76",1596273280110,"OPERATION_4",2,74.24
11889,"user_2",1596273280960,"OPERATION_3",10,13.2
11890,"user_34",1596273285081,"OPERATION_7",1,46.17
11891,"user_11",1596273295507,"OPERATION_4",4,74.99
11892,"user_88",1596273297613,"OPERATION_7",10,41.56
11893,"user_44",1596273306800,"OPERATION_4",1,94.48
11894,"user_23",1596273309121,"OPERATION_1",7,76.84
11895,"user_97",1596273310224,"OPERATION_2",1,27.77
11896,"user_37",1596273317410,"OPERATION_9",1,4.65
11897,"user_75",1596273323216,"OPERATION_2",7,61.87
11898,"user_84",1596273325736,"OPERATION_4",6,16.91
11899,"user_53",1596273325803,"OPERATION_4",10,4.76
11900,"user_73",1596273330255,"OPERATION_5",3,85.31
11901,"user_24",1596273332394,"OPERATION_5",10,36.03
11902,"user_38",1596273332707,"OPERATION_7",6,78.89
11903,"user_84",1596273340704,"OPERATION_7",1,75.37
11904,"user_85",1596273341642,"OPERATION_6",10,90.95
11905,"user_58",1596273349950,"OPERATION_4",2,54.01
11906,"user_78",1596273353778,"OPERATION_7",10,44.31
11907,"user_7",1596273354327,"OPERATION_2",10,27.53
11908,"user_14",1596273355143,"OPERATION_5",4,89.68
11909,"user_51",1596273359906,"OPERATION_9",9,0.88
11910,"user_37",1596273387029,"OPERATION_4",4,32.75
11911,"user_21",1596273396264,"OPERATION_2",6,9.15
11912,"user_44",1596273403379,"OPERATION_6",10,10.97
11913,"user_49",1596273411941,"OPERATION_6",4,6.55
11914,"user_70",1596273418582,"OPERATION_6",2,46.07
11915,"user_52",1596273419888,"OPERATION_3",2,80.39
11916,"user_54",1596273422493,"OPERATION_8",5,83.36
11917,"user_51",1596273433647,"OPERATION_0",10,5.92
11918,"user_60",1596273434504,"OPERATION_6",9,96.63
11919,"user_66",1596273435434,"OPERATION_9",1,39.82
11920,"user_35",1596273442014,"OPERATION_8",1,99.96
11921,"user_17",1596273444182,"OPERATION_5",8,47.66
11922,"user_19",1596273446865,"OPERATION_6",8,20.18
11923,"user_87",1596273447766,"OPERATION_8",5,64.34
11924,"user_72",1596273451433,"OPERATION_8",3,91.77
11925,"user_11",1596273455902,"OPERATION_8",10,21.07
11926,"user_84",1596273462725,"OPERATION_5",7,3.51
11927,"user_97",1596273467775,"OPERATION_1",1,68.53
11928,"user_7",1596273471991,"OPERATION_2",8,1.66
11929,"user_75",1596273476046,"OPERATION_9",10,67.75
11930,"user_64",1596273480036,"OPERATION_1",8,16.75
11931,"user_92",1596273483588,"OPERATION_7",2,63.18
11932,"user_81",1596273487683,"OPERATION_7",4,78.59
11933,"user_71",1596273488138,"OPERATION_1",5,33.8
11934,"user_45",1596273489457,"OPERATION_4",5,12.52
11935,"user_50",1596273490383,"OPERATION_5",10,47.93
11936,"user_18",1596273492480,"OPERATION_9",4,62.55
11937,"user_38",1596273493132,"OPERATION_8",2,41.03
11938,"user_78",1596273503376,"OPERATION_9",4,83.99
11939,"user_12",1596273505568,"OPERATION_8",7,16.5
11940,"user_71",1596273507200,"OPERATION_3",3,51.34
11941,"user_26",1596273507554,"OPERATION_2",3,46.84
11942,"user_41",1596273509941,"OPERATION_1",5,2.91
11943,"user_43",1596273510203,"OPERATION_6",6,14.23
11944,"user_15",1596273516143,"OPERATION_8",4,55.75
11945,"user_4",1596273519262,"OPERATION_3",3,99.34
11946,"user_61",1596273523270,"OPERATION_1",1,16.83
11947,"user_96",1596273524250,"OPERATION_3",8,10.7
11948,"user_49",1596273524875,"OPERATION_5",6,93.66
11949,"user_65",1596273525126,"OPERATION_4",1,22.02
11950,"user_35",1596273537447,"OPERATION_2",7,76.7
11951,"user_99",1596273551080,"OPERATION_2",6,6.06
11952,"user_48",1596273563463,"OPERATION_7",5,81.4
11953,"user_34",1596273564222,"OPERATION_3",9,4.02
11954,"user_17",1596273567894,"OPERATION_5",1,72.35
11955,"user_64",1596273580996,"OPERATION_5",7,31.95
11956,"user_47",1596273582617,"OPERATION_1",6,88.56
11957,"user_6",1596273584865,"OPERATION_9",3,88.34
11958,"user_35",1596273586129,"OPERATION_8",2,39.99
11959,"user_6",1596273594844,"OPERATION_8",4,30.54
11960,"user_99",1596273595152,"OPERATION_0",4,42.57
11961,"user_54",1596273608117,"OPERATION_2",4,20.8
11962,"user_30",1596273616642,"OPERATION_6",6,79.31
11963,"user_73",1596273618241,"OPERATION_1",4,88.86
11964,"user_35",1596273619889,"OPERATION_4",10,80.2
11965,"user_37",1596273621710,"OPERATION_2",10,62.04
11966,"user_93",1596273626293,"OPERATION_2",8,94.89
11967,"user_82",1596273629749,"OPERATION_4",4,27.3
11968,"user_56",1596273631303,"OPERATION_8",7,25.09
11969,"user_79",1596273633760,"OPERATION_7",6,90.62
11973,"user_67",1596273635381,"OPERATION_0",1,10.7
11971,"user_95",1596273637428,"OPERATION_4",9,14.63
11972,"user_23",1596273637778,"OPERATION_5",8,38.61
11970,"user_88",1596273641542,"OPERATION_7",8,74.16
11975,"user_69",1596273652575,"OPERATION_6",9,36
11974,"user_68",1596273656425,"OPERATION_1",9,73.34
11976,"user_76",1596273657898,"OPERATION_7",5,30.47
11977,"user_91",1596273661977,"OPERATION_3",9,3.9
11980,"user_13",1596273667034,"OPERATION_1",5,88.09
11979,"user_83",1596273673329,"OPERATION_0",4,32.44
11978,"user_9",1596273677186,"OPERATION_3",2,3.11
11981,"user_14",1596273690718,"OPERATION_7",2,33.1
11984,"user_32",1596273692377,"OPERATION_7",9,98.93
11983,"user_38",1596273706335,"OPERATION_9",7,67.45
11982,"user_49",1596273708986,"OPERATION_3",7,91.62
11985,"user_72",1596273712040,"OPERATION_5",2,25.67
11987,"user_7",1596273714393,"OPERATION_9",5,74.11
11986,"user_50",1596273719463,"OPERATION_2",9,96.27
11988,"user_44",1596273724904,"OPERATION_7",7,4.15
11989,"user_91",1596273725709,"OPERATION_2",6,36.86
11993,"user_8",1596273727270,"OPERATION_3",3,33.94
11992,"user_53",1596273736528,"OPERATION_5",4,54.3
11991,"user_57",1596273738106,"OPERATION_2",5,77.37
11990,"user_40",1596273746663,"OPERATION_0",3,89.68
11996,"user_75",1596273750751,"OPERATION_0",7,17.41
11995,"user_88",1596273755369,"OPERATION_6",9,78.31
11994,"user_17",1596273756268,"OPERATION_3",8,18.54
11997,"user_51",1596273761357,"OPERATION_0",3,4.78
11998,"user_57",1596273770267,"OPERATION_8",1,92.1
12000,"user_72",1596273773221,"OPERATION_3",9,55.34
11999,"user_79",1596273774365,"OPERATION_8",10,36.91
12001,"user_10",1596273785800,"OPERATION_7",8,69.65
12002,"user_45",1596273794546,"OPERATION_4",8,57.17
12004,"user_17",1596273794573,"OPERATION_1",1,58.62
12003,"user_35",1596273794876,"OPERATION_0",9,14.09
12006,"user_79",1596273798815,"OPERATION_9",2,41.65
12005,"user_54",1596273799625,"OPERATION_1",6,4.4
12007,"user_20",1596273810930,"OPERATION_6",8,39.6
12008,"user_68",1596273812763,"OPERATION_8",1,93.16
12009,"user_8",1596273818227,"OPERATION_6",7,50.22
12010,"user_4",1596273833879,"OPERATION_6",10,57.63
12011,"user_10",1596273838753,"OPERATION_0",4,34.57
12012,"user_92",1596273840012,"OPERATION_5",8,72.95
12015,"user_65",1596273847974,"OPERATION_4",2,61.93
12013,"user_81",1596273849138,"OPERATION_2",7,52.99
12017,"user_58",1596273861249,"OPERATION_3",10,95.3
12016,"user_5",1596273863359,"OPERATION_6",4,71.2
12018,"user_3",1596273863500,"OPERATION_9",3,71.61
12019,"user_42",1596273865443,"OPERATION_6",1,80.75
12020,"user_76",1596273866161,"OPERATION_2",6,91.16
12021,"user_54",1596273868318,"OPERATION_8",1,10.13
12023,"user_56",1596273868849,"OPERATION_0",9,88.72
12022,"user_10",1596273874014,"OPERATION_9",7,96.33
12024,"user_17",1596273882890,"OPERATION_5",8,70
12025,"user_93",1596273891834,"OPERATION_1",7,95.26
12026,"user_24",1596273892248,"OPERATION_1",8,21.71
12027,"user_33",1596273899140,"OPERATION_5",6,62.72
12028,"user_63",1596273899150,"OPERATION_7",8,16.69
12029,"user_80",1596273905119,"OPERATION_7",7,89.74
12030,"user_82",1596273906764,"OPERATION_8",2,69.28
12031,"user_13",1596273913582,"OPERATION_5",5,56.9
12014,"user_82",1596273938042,"OPERATION_1",1,69.47
12032,"user_90",1596273941853,"OPERATION_0",7,19.03
12033,"user_60",1596273941939,"OPERATION_6",8,63.39
12036,"user_81",1596273945117,"OPERATION_2",9,81.83
12034,"user_97",1596273948030,"OPERATION_9",4,85.05
12035,"user_49",1596273964303,"OPERATION_2",4,59.78
12037,"user_39",1596273965552,"OPERATION_4",6,77.88
12038,"user_71",1596273965977,"OPERATION_3",7,44.67
12039,"user_78",1596273967767,"OPERATION_5",2,6.16
12040,"user_52",1596273978566,"OPERATION_0",7,21.55
12041,"user_15",1596273982787,"OPERATION_8",6,52.31
12043,"user_88",1596273990147,"OPERATION_0",10,17.52
12042,"user_91",1596273991023,"OPERATION_2",4,61.23
12045,"user_19",1596273999314,"OPERATION_6",5,91.42
12044,"user_3",1596274002899,"OPERATION_7",8,94.83
12047,"user_49",1596274010190,"OPERATION_7",9,9.41
12046,"user_45",1596274011064,"OPERATION_1",2,6.83
12048,"user_71",1596274016001,"OPERATION_6",8,20.15
12049,"user_33",1596274018297,"OPERATION_4",10,29.41
12050,"user_1",1596274019107,"OPERATION_9",9,72.13
12051,"user_97",1596274021394,"OPERATION_6",7,31.95
12052,"user_58",1596274031863,"OPERATION_4",1,65.63
12053,"user_2",1596274044562,"OPERATION_3",3,0.1
12054,"user_40",1596274044731,"OPERATION_4",1,86.89
12055,"user_5",1596274046484,"OPERATION_0",2,10.08
12056,"user_34",1596274048499,"OPERATION_6",4,95.58
12057,"user_47",1596274048597,"OPERATION_2",4,73.02
12059,"user_91",1596274055140,"OPERATION_0",3,88.32
12058,"user_63",1596274080469,"OPERATION_4",8,99.6
12060,"user_41",1596274085607,"OPERATION_8",5,62.97
12063,"user_26",1596274089679,"OPERATION_6",6,79.93
12062,"user_91",1596274093358,"OPERATION_6",2,22.23
12061,"user_87",1596274096471,"OPERATION_3",3,81.43
12064,"user_35",1596274099497,"OPERATION_5",7,95.69
12065,"user_56",1596274105667,"OPERATION_7",8,81.89
12066,"user_27",1596274108393,"OPERATION_6",2,1.46
12067,"user_28",1596274110560,"OPERATION_2",9,44.13
12069,"user_31",1596274110773,"OPERATION_6",5,82.87
12068,"user_70",1596274113814,"OPERATION_5",9,15.37
12070,"user_1",1596274117567,"OPERATION_5",8,59.51
12072,"user_71",1596274120962,"OPERATION_9",8,65.42
12071,"user_90",1596274124944,"OPERATION_8",7,32.06
12073,"user_62",1596274127344,"OPERATION_1",4,76.09
12074,"user_28",1596274129746,"OPERATION_7",6,6.85
12075,"user_15",1596274134334,"OPERATION_5",9,5.31
12076,"user_45",1596274140698,"OPERATION_5",5,82.72
12077,"user_42",1596274145397,"OPERATION_7",4,89.91
12078,"user_63",1596274149038,"OPERATION_6",2,93.32
12081,"user_86",1596274150599,"OPERATION_3",4,34.39
12080,"user_7",1596274151747,"OPERATION_3",3,51.01
12079,"user_33",1596274153999,"OPERATION_2",6,37.23
12083,"user_36",1596274158964,"OPERATION_8",2,80.21
12084,"user_8",1596274161859,"OPERATION_0",4,94.04
12086,"user_64",1596274175069,"OPERATION_5",5,6.24
12085,"user_71",1596274184501,"OPERATION_1",2,56.66
12087,"user_30",1596274189279,"OPERATION_7",7,59.14
12088,"user_38",1596274193289,"OPERATION_9",3,19.09
12089,"user_95",1596274196259,"OPERATION_7",5,73.38
12091,"user_29",1596274196549,"OPERATION_8",8,97.6
12092,"user_32",1596274198449,"OPERATION_2",8,6.29
12093,"user_0",1596274205365,"OPERATION_8",7,64.91
12094,"user_65",1596274207283,"OPERATION_5",4,56.72
12095,"user_11",1596274208477,"OPERATION_0",9,46.41
12096,"user_23",1596274214859,"OPERATION_7",9,9.29
12097,"user_19",1596274214971,"OPERATION_5",5,23.84
12098,"user_90",1596274218610,"OPERATION_2",1,37.98
12099,"user_38",1596274223963,"OPERATION_3",5,87.3
12100,"user_93",1596274224704,"OPERATION_3",5,74.5
12101,"user_21",1596274227126,"OPERATION_6",4,62.36
12102,"user_84",1596274228595,"OPERATION_8",7,43.85
12103,"user_90",1596274233124,"OPERATION_0",7,38.6
12104,"user_16",1596274249955,"OPERATION_6",6,68.04
12105,"user_4",1596274253337,"OPERATION_9",9,3.18
12106,"user_67",1596274254817,"OPERATION_5",3,9.27
12108,"user_60",1596274268276,"OPERATION_3",1,90.85
12107,"user_6",1596274268437,"OPERATION_2",1,43.03
12109,"user_80",1596274269191,"OPERATION_0",9,82.27
12110,"user_24",1596274278641,"OPERATION_8",8,37.99
12082,"user_23",1596274279242,"OPERATION_2",9,46.4
12090,"user_42",1596274281314,"OPERATION_4",1,39.23
12113,"user_16",1596274288187,"OPERATION_5",5,65.71
12111,"user_63",1596274288582,"OPERATION_6",6,35.23
12114,"user_64",1596274293854,"OPERATION_4",7,94.79
